ID,Codigo,Nombre,NombreProducto,GenericoID,Activo
1764,2130007,CICLOSPORINA 100 MG X 50 ML NEORAL SOL. ORAL,,151,Y
1765,2140016-A,ACIDO VALPROICO 500 MG (ATEMPERATOR) CMR ENTERICO,,23,Y
1766,2140016-V,ACIDO VALPROICO 500 MG CM(VALCOTE),,23,Y
1767,2140117,FLUOXETINA 20 MG,,319,Y
1768,2140037,CLONIDINA 100 MCG COMP.,,172,Y
1769,2140039,"COLCHICINA 0,5 MG COMP.",,193,Y
1770,2170016,COMPLEJO VITAMINICO B1-B6-B12 JBE. FCO,,757,Y
1771,2160008,"BUPIVACAINA 0,5% 10 ML SOL. INYECTABLE",,107,Y
1772,2160012,CLORFENAMINA MALEATO 10 MG/1 ML SOL. INYECTABLE,,180,Y
1773,2160013,"ADRENALINA AUTOINYECTABLE 0,15 MG JP",,255,Y
1774,2170184,"ADAPALENO 0,1% GEL DERMICO",,27,Y
1775,2160056,OLIGOELEMENTOS SOL. INYECTABLE 2ML,,537,Y
1776,2140119,FUROSEMIDA 40 MG,,333,Y
1777,2120012,METILFENIDATO 20 MG LIBERACION PROLONGADA,,482,Y
1778,2160021,"DROPERIDOL 2,5 MG /1 ML 2 ML",,245,Y
1779,2120014,METILFENIDATO CLORHIDRATO 18MG COMP REC. LP.,,482,Y
1780,2140040,DAPAGLIFLOZINA 10 MG COM.REC,,205,Y
1781,2160133,VASOPRESINA 20 UI/ML,,915,Y
1782,2140042,DASATINIB 20 MG COMP,,211,Y
1783,2130245,AMOXICILINA AC.CLAVULANICO 400 MG/57 MG/5 ML SUSP.ORAL 60 ML,,52,Y
1784,2160134,VECURONIO BROMURO 10 MG X 10 ML (NORCURON),,748,Y
1785,2140044,DESMOPRESINA 0.1 MG COMP,,218,Y
1786,2170018,DICLOFENACO 50 MG SUPOSITORIO,,224,Y
1787,2140045,DIVALPROATO DE SODIO 500 MG (VALCOTE ER) COMP.,,23,Y
1788,2160135,VITAMINA D3 COLECALCIFEROL 50.000 UI,,754,Y
1789,2110033,"ESTRADIOL 0,5 MG /PULS GEL TRANSDERMICO",,787,Y
1790,2160140XXXXXX,LEVONORGESTREL 20 MCG/24 HR,,441,Y
1791,2140053,FENOFIBRATO 200 MG CP,,916,Y
1792,2160410,OLANZAPINA 10 MG,,536,Y
1793,213009-PM,LAMIVUDINA 10 MG/ML SOLN ORAL 100 - 240 ML PM,,420,Y
1794,2140055,LAMOTRIGINA 25 MG LAMICTAL,,425,Y
1795,2140059,LANZOPRAZOL 30MG GRANULOS REC. ENTERICO SO.,,428,Y
1796,2140062,LENALIDOMIDA 15 MG CP,,917,Y
1797,2140063,LEUCOVORINA 15 MG CM,,116,Y
1798,2140156-KO,LEVETIRACETAM 500 MG (KOPODEX),,434,Y
1799,2140448,LEVOCETIRIZINA 5 MG CM,,435,Y
1800,2170218,LEVOCETIRIZINA 5 MG/ML GOTAS,,435,Y
1801,2170031,LIDOCAINA 5 % PARCHE,,444,Y
1802,2160420,"ENOXAPARINA SODICA 20MG/0,2 ML JERINGA PRELLENADA",,253,Y
1803,2160421,"ENOXAPARINA SODICA 80 MG/0,8 ML JERINGA PRELLENADA",,253,Y
1804,2140066,MEDROXIPROGESTERONA ACETATO 5 MG COMP,,465,Y
1805,2140070,MESALAZINA 500 MG CAP.,,473,Y
1806,2140024,METFORMINA CLORHIDRATO 1 GR CMR LIB. PROLONGADA,,477,Y
1807,2140072,METILPREDNISOLONA 16 MG CM.,,483,Y
1809,2160100,MULTIVITAMINICO LIOFILIZADO 5ML (CERNEVIT) LIOFILIZADO 5ML,,503,Y
1810,2140082,"PRAMIPEXOL 1,5 MG LIB. PROLONGADA COMP.",,601,Y
1811,2140083,PROPAFENONA CLORHIDRATO 150 MG CM,,818,Y
1812,2170038,METRONIDAZOL 125 MG/5 ML FC 100 ML,,487,Y
1813,2140085,RACECADOTRILO 100 MG CAPS,,918,Y
1814,2140127,GLIBENCLAMIDA 5 MG,,343,Y
1815,2170125,LAGRIMAS ARTIFICIALES,,419,Y
1816,2130011,MINOCICLINA 100 MG CMR,,919,Y
1817,2140074,PANCREOLIPASA 10000 UI,,556,Y
1818,2140088,RASAGILINA 1 MG CM,,920,Y
1819,2130012,PM ABACAVIR 20 MG/ML SOL. ORAL 240 ML. (ZIAGEN),,2,Y
1820,2140078,ACIDO URSODEOXICOLICO 250 MG COMP PM,,22,Y
1821,4000189,LANSOPRAZOL 30 MG SOL. INYECTABLE,,428,Y
1822,2170047,SIMETICONA 4% GOTAS FRASCO,,646,Y
1823,2140425,LEVETIRACETAM 100 MG/ML SUSP. ORAL 120 ML (KOPODEX),,434,Y
1824,2160077-LRS,INMUNOGLOBULINA 10% SOL. INYECTABLE 50 ML LRS,,380,Y
1825,2160078-LRS,INMUNOGLOBULINA 20% SOL. INYECTABLE SUBCUTANEA 5 ML LRS,,380,Y
1826,2160105-AB-LRS,ABATACEPT 125MG/ML SOLN. INYECT LRS,,3,Y
1827,2160139-GO-LRS,"GOLIMUMAB 50MG/0,5ML SOL. INYECT LRS",,794,Y
1828,2160142-EN-PM,ETANERCEPT 50 MG JERINGAS PRELLENADAS (ENBREL 50 MG) PM,,277,Y
1829,2160139-LRS,"TOCILIZUMAB 162 MG/0,9ML LRS",,700,Y
1830,2160142-ER,ETANERCEPT 50 MG/ML JP (ERELZI),,277,Y
1831,2160142-ER-LRS,ETANERCEPT 50 MG/ML JP (ERELZI) LRS,,277,Y
1832,2160142-ER-PM,ETANERCEPT 50 MG/ML JP (ERELZI) PM,,277,Y
1833,2130021,ISONIAZIDA 300MG. COMP. PM,,402,Y
1834,2160442-HU,"ADALIMUMAB 40 MG/0,4 ML JER. PRELL. (HUMIRA)",,26,Y
1835,2130022,ISONIAZIDA 40 MG/ML SUSP. ORAL PM,,402,Y
1836,2170048,SUCRALFATO SUSP. ORAL 10% X 200 ML,,922,Y
1837,2170050,SULPIRIDA SOLUCION 0.5 % X 120 ML.,,662,Y
1838,3500004,SUPLEMENTO RENAL NEPRO 237 ML,,923,Y
1839,2130027,MARAVIROC 300 MG CMR PM,,463,Y
1840,2170053,TEOFILINA 80 MG 15 ML,,679,Y
1841,2160442-HU-PM,"ADALIMUMAB 40 MG /0,4 ML (HUMIRA) PM",,26,Y
1842,2130028,OSELTAMIVIR 6 MG/ML SUSP. ORAL 200 ML (TAMIFLU) PM,,542,Y
1843,2130223,"TOBRAMICINA 0,3 % + DEXAMETASONA 0,1% SOL. OFT.",,699,Y
1844,2140079,PANCREATINA 300 MG 25.000 UI (CREON) PM,,555,Y
1845,2140081,PIRIMETAMINA 25 MG CM PM,,583,Y
1847,NOEXISTE21,NOEXISTE21,,253,Y
1848,2160023,"ENOXAPARINA SODICA 60 MG/0,6 ML JERINGA PRELLENADA",,253,Y
1849,2140140,IMIPRAMINA 25 MG,,373,Y
1850,2140141,INDOMETACINA 25 MG,,375,Y
1851,2160064,"FARICIMAB 6 MG/ 0,05 ML SOLN. INYECT.",,924,Y
1853,2140404,IVABRADINA 5 MG CM,,803,Y
1854,2140328,LACOSAMIDA 100 MG,,890,Y
1855,2160081,INSULINA ASPARTA 100 UI/ML CARTRIDGE X 3 ML,,800,Y
1856,2190019,TACROLIMUS 1 MG,,667,Y
1857,2130251,RIFAM 150 MG/ISONIA 75 MG/PIRAZINA 400 MG/ETAMBU 275 MG PM,,624,Y
1858,2130035,RIFAPENTINA 150 MG. CM. PM,,926,Y
1859,2130037,TENOF/LAMIV/DOLUT 300/300/50 MG. CM. PM,,677,Y
1860,2160443-AM-LRS,"ADALIMUMAB 40 MG /0,8 ML (AMGEVITA)LRS",,26,Y
1861,2130029,AMPICILINA 500 MG INYECTABLE,,53,Y
1862,2140232,RISPERIDONA 3 MG,,627,Y
1863,2130189,RALTEGRAVIR 400 MG CM PM,,618,Y
1864,2160101,OCTREOTIDA 30 MG,,535,Y
1865,2130209,VANCOMICINA FA 1 GR,,743,Y
1866,2130002,CEFEPIME 1 GR,,131,Y
1867,2170138xxx,PARECOXIB 40 MG IV,,560,Y
1868,2130003,"CEFTAZIDIMA / AVIBACTAM 2,5 GR PLV. P/SOLN P/PERFUSION",,775,Y
1869,2170010,CETIRIZINA DICLORHIDRATO 10 MG/ML SOL. ORAL GOTA 15 ML,,142,Y
1870,2170019,DIHEXAZIN 3 MG/5ML + VITAMINAS P/RECONSTITUCION,,928,Y
1871,2170215,GEL LUBRICANTE POMO 50GR.,,929,Y
1872,2110027,PROPOFOL 1% AMPOLLA 100 ML,,613,Y
1873,2110035,PROPOFOL 2% FRASCO 100 ML,,613,Y
1874,2140084,RACECADOTRILO 10 MG. GRANULADO P/SUP. ORAL,,918,Y
1875,2160142-EN-LRS,ETANERCEPT 50 MG/ML JP (ENBREL) LRS,,277,Y
1876,2180012,NUTRICION PARENTERAL PERIFERICA,,533,Y
1877,2160442-HU-LRS,"ADALIMUMAB 40 MG /0,4 ML (HUMIRA)LRS",,26,Y
1878,3500001,SUPLEMENTO ALIMENTICIO ADULTOS TIPO ENSURE 800 - 850GRS,,663,Y
1879,3500002,SUPLEMENTO ALIMENTICIO PEDIATRICO TIPO PEDIASURE 900GRS,,663,Y
1880,3500003,SUPLEMENTO ALIMENTICIO TIPO GLUCERNA 850 GRS,,663,Y
1881,2170040,"SUPLEMENTO MULTIVIT. C/VIT. A,D,E,K GOTAS",,664,Y
1882,2140100-LRS, TOFACITINIB 5 MG CMR LRS,,828,Y
1883,2140090,TOPIRAMATO 100 MG (TOPREL) CM,,703,Y
1884,2160443-HY,"ADALIMUMAB 40 MG /0,8 ML (HYRIMOZ) INY.",,26,Y
1885,2620001,"VACUNA PRUEBA CON TUBERCULINA 2UI/0,1 MLÂ  (PPD)Â ",,600,Y
1886,2110040,VASELINA MEDICINAL SOL. ORAL 120-200 ML,,746,Y
1887,2160443-HY-PM,"ADALIMUMAB 40 MG /0,8 ML (HYRIMOZ) PM",,26,Y
1888,2160443-ID,"ADALIMUMAB 40 MG /0,8 ML (IDACIO) INY.",,26,Y
1889,2140094,VERAPAMILO CLORHIDRATO 80 MG CM.,,750,Y
1890,2130048,VORICONAZOL 200 MG INYECTABLE,,758,Y
1891,2140096,ZUCLOPENTIXOL 10 MG CM. REC,,767,Y
1892,2130271,RITONAVIR 100 MG CM PM,,628,Y
1893,2130190,RIFAMPICINA 150 MG PM,,624,Y
1894,2130260,RIFAXIMINA 200 MG,,625,Y
1895,2130185,PIRAZINAMIDA 500 MG,,579,Y
1896,2160096,"METOTREXATO 20 MG/0,4 ML SC",,485,Y
1897,2170066,PASTA LASSAR CJ 30 GR,,563,Y
1898,2170070,POLIVITAMINICO JARABE 100 ML,,592,Y
1899,2160122,SODIO CLORURO 0.9% 1000 ML BOLSA,,648,Y
1900,2170196,"TIOTROPIO 2,5 MCG/PULSACION SOL. P/INHL. ORAL",,696,Y
1901,2130202,PIPERACILINA 4 GR. / TAZOBACTAM 500 MG,,577,Y
1902,2130224,DEXAMETASONA 4 MG,,220,Y
1903,2140156,LEVETIRACETAM 500 MG,,434,Y
1904,2140441,DASATINIB 100 MG CMR (L.CH),,211,Y
1905,2130056,CEFTAZIDIMA FA 1 GR,,138,Y
1906,2620029,SUCCINILCOLINA CLORURO 100 MG/5ML  SOL. INYECTABLE,,666,Y
1907,2180026,SORBITOL/ MANITOL IRRIGACION VESICAL 3000 ML,,930,Y
1908,2160116,INTERFERON BETA-1A 44UG/0.5 ML (REBIF) PM,,390,Y
1909,2180028,"S.P. SODIO CLORURO 0,9% X 500 ML",,648,Y
1910,2180025,"S.P. SODIO CLORURO 0,9% X 250 ML",,648,Y
1911,2180027,"S.P. SODIO CLORURO SOLUCION INYECTABLE 0,90% / 1000 ML",,648,Y
1912,2160016,CAFEINA CITRATO 20 MG/ML PERFUS/ORAL AMP,,931,Y
1913,2180024,"SODIO CLORURO SOLUCION INYECTABLE 0,90% / 100 ML",,648,Y
1914,2160115,"INTERFERON BETA 1A 30UG/ 0,5 ML JER PREC PM",,390,Y
1915,2180023,SODIO BICARBONATO 2/3 M 250ML,,925,Y
1916,2190037-SEC-LRS,SECUKINUMAB 150 MG./1 ML.. JP..LRS,,642,Y
1917,2170079,ESOMEPRAZOL 10 MG. SACHET,,264,Y
1918,2170081,SALBUTAMOL SULFATO 100 MCG/DO INHALADOR,,637,Y
1919,21060136,SODIO BICARBONATO 1/6 M 500 ML,,91,Y
1920,2160114,GLATIRAMER ACETATO 40 MG EN 1 ML JERINGA PRE-LLENADA PM,,932,Y
1921,2170078,RISPERIDONA 1 MG/1 ML SOL. ORAL FC 30 ML,,627,Y
1922,2160113,INMUNOGLOBULINA HUMANA 5% 100 ML SOL. INYECTABLE,,380,Y
1923,2180030,S.P. RINGER LACTATO 500 ML,,626,Y
1924,2160112,FACTOR VII 2 MG (100 KUI) EPTACOG ALFA (ACTIVADO) PM,,291,Y
1925,2160111,INMUNOGLOBULINA ANTITETANICA 250 UI/DOSIS SOL. INYECTABLE,,380,Y
1926,2620025,PROTAMINA SULFATO 50 MG/5 ML,,615,Y
1927,2160109,FACTOR ANTIHEMOFILICO VIII 1000 UI POLVO LIOFILIZADOÂ PM,,291,Y
1928,2160108,COMPLEJO COAG.ANTI-INHIBIDOR DEL FACTOR VIII X 1000 UI.AMP. PM,,291,Y
1929,2130225,PREDNISOLONA ACETATO 1% SOL. OFTALMICA,,603,Y
1930,2160107,"ATRACURIO BESILATO 25 MG/2,5 ML SOL. INYECTABLE",,71,Y
1931,2160106,ALBUMINA HUMANA 20% FC 50 ML,,33,Y
1932,2130061,CEFUROXIMO 250 MG/5 ML SUSPENSION ORAL,,140,Y
1933,2160027,CARBETOCINA 100MCG/ML SOL.INY FAM 1ML,,124,Y
1934,2140158,"LEVONORGESTREL 1,5 MG CM",,441,Y
1935,2140167,LEVOTIROXINA SODICA 100 MCG,,443,Y
1936,2160099,MILRINONA SOLUCION INYECTABLE 10 MG/ 10 ML,,491,Y
1937,2170051,LIDOCAINA 10% SPRAY FC 50 ML,,444,Y
1938,2140294,PANCREOLIPASA 25.000 UI,,556,Y
1939,2160144,TESTOSTERONA ENANTATO 250 MG /ML,,683,Y
1940,2120072,MORFINA 20 MG/ML FCO. 20 ML (GOTAS),,501,Y
1941,2160085,LACOSAMIDA I.V. 100MG/10ML,,890,Y
1942,2170023,DICLOFENACO GEL DERMICO 1%,,224,Y
1943,2120036,METADONA 10 MG CM,,475,Y
1944,2160104,OMALIZUMAB 150 MG. F/A,,538,Y
1945,2160105,ABATACEPT 125MG/ML SOLN. INYECT PM,,3,Y
1946,2170026,DIGOXINA 0.05 MG / 1 ML JARABE 60 ML,,227,Y
1947,2140095,DISULFIRAN 500 MG CM,,232,Y
1948,2160033,DARATUMUMAB 100 MG/5 ML,,906,Y
1949,4000075,ACIDO URSODESOXICOLICO 250 MG/5 ML,,22,Y
1950,2140041,LENALIDOMIDA 25 MG,,917,Y
1951,2110041xxx,DESFLURANO 240 ML,,933,Y
1952,2120037,CONT. METILFENIDATO CLORHIDRATO 10 MG,,482,Y
1953,2140179,METOCLOPRAMIDA CLORHIDRATO 10 MG,,484,Y
1954,2160015,"ADRENALINA AUTOINYECTABLE 0,3 MG JP",,255,Y
1955,2160087,LEVOBUPIVACAINA CLORHIDRATO 50 MG/10 ML,,934,Y
1956,2120035,METADONA 10 MG AM,,475,Y
1957,2140330,MELATONINA 3 MG,,466,Y
1958,2160042,DENOSUMAB 60 MG/ML JP,,783,Y
1959,2120022,CONT. FENOBARBITAL 200 MG SOL. INYECTABLE,,295,Y
1960,2170185,FILTRO SOLAR UVA UVB CREMA FPS 50+,,935,Y
1961,2170143,FILTRO SOLAR UVA UVB EMULSION-GEL FPS 50+,,935,Y
1962,2160084,"INSULINA HUMANA ISOFANA 3,5 MG (NPH) (ADN R) 100 UI/ML 10 ML",,388,Y
1963,2140288,SUPLEMENTO MULTIVITAMINICO A-D-E-K CP - CM PM,,664,Y
1964, 2180039,LIPIDOS 20% AM 500 ML,,449,Y
1965,2110028,TESTOSTERONA 1% GEL TRANSDERMAL,,683,Y
1966,2170145,GLICERIL ESTEAR-PPG-VASEL-LOC.HUMECT.PH5 FC 250 ML,,936,Y
1967,2110031,BETAMETASONA 0.5MG./AC.SALICILICO 20MG. X 20ML.LOCION TOPICA,,937,Y
1968,2140104,ESOMEPRAZOL 40 MG CP,,264,Y
1969,2150048,POLIETILENGLICOL 3350 POLVO GRAMOS,,588,Y
1970, 2140419,SODIO BICARBONATO 500 MG CP,,925,Y
1971,2150105,VITAMINA D3 COLECALCIFEROL 50.000 UI CAPSULA,,754,Y
1972,2140155-KO,LEVETIRACETAM 1000 MG (KOPODEX) CM,,434,Y
1973,2160079-LRS,BELIMUMAB 120 MG FA LIOFILIZADO LRS,,772,Y
1974,2140317,LEVETIRACETAM 100 MG/ML SUSP. ORAL 300 ML (KEPPRA),,434,Y
1975,2130127,GENTAMICINA 3 MG / BETAMETASONA 1 MG /3.5 GR UGTO OFT.,,342,Y
1976,2130008,"TOBRAMICINA 0,3 % + DEXAMETASONA 0,1% UNG. OFT.",,699,Y
1977,2140199,OLANZAPINA 10 MG CM,,536,Y
1978,01,MEDICAMENTO EXTERNO,,341,Y
1979,2240003,AEROCAMARA ADULTO,,938,Y
1980,2240004,AEROCAMARA PEDIATRICA,,938,Y
1981,2240002,AGUJA P/ LAPIZ P/INSULINA 32 G 5/32,,943,Y
1982,2240006,PARCHE OCULAR ADULTO,,940,Y
1983,2240007,PARCHE OCULAR INFANTIL,,940,Y
1984,2240008,PRESERVATIVO LISO TRANSPARENTE LATEX RESISTENTE,,939,Y
1985,2250001,BOLSA COLOSTOMIA DRENABLE 14X21 ADULTO,,942,Y
1986,2240005,LANCETA ACCU-CHEK SOFTCLIX (200),,427,Y
1987,2240009,TIRAS REACTIVAS ACCU-CHEK INSTANT,,941,Y
1988,2240001,JERINGA INSULINA 30G X 5/16 DE 100 IU,,409,Y
1989,L03AX030640201,VACUNA B.C.G. POLVO LIOFILIZADO PARA SOLUCION INYECTABLE 27-30 MG,,731,Y
1990,J06BB040100077,INMUNOGLOBULINA ANTIHEPATITIS B SOLUCION INYECTABLE 1.000 UI/5 ML,,377,Y
1991,J07BM01ML0053,"VACUNA PAPILOMA HUMANO, SUSPENSIÓN INYECTABLE, 0,5 ML, MONODOSIS, VÍA INTRAMUSCULAR",,947,Y
1992,J07BC010130160,VACUNA ANTIHEPATITIS B SUSPENSION PARA INYECTABLE 20 MCG/ML,,725,Y
1993,J07BC010130085,VACUNA ANTIHEPATITIS B SUSPENSION PARA INYECTABLE 10 MCG/ML,,725,Y
1994,J06BA020100436,INMUNOGLOBULINA ANTITETANICA SOLUCION INYECTABLE  250 UI/ML,,380,Y
1995,J06BB050100226,INMUNOGLOBULINA ANTIRRABICA SOLUCION INYECTABLE 300 UI/2 ML,,379,Y
1996,J07AL010130269,"VACUNA ANTI-NEUMOCOCICA SUSPENSION PARA INYECTABLE 50 MCG/0,5 ML",,727,Y
1997,J07CA090130213,VACUNA HEXAVALENTE SUSPENSION PARA INYECTABLE 30 GR/100 GR,,734,Y
1998,J07NC01000123,"VACUNA ANTIMENINGOCOCICA CONJUGADA SEROGRUPOS A, C, Y Y W-135, SUSPENSIÓN INYECTABLE, 0,5 ML, MONODOSIS, INTRAMUSCULAR.",,948,Y
1999,J02AT020003456,VACUNA PARA TETANOS Y DIFTERIA SUSPENSION PARA INYECTABLE 30 GR/100 GR,,949,Y
2000,J07NP01000567,"VACUNA PNEUMOCÓCICA POLIVALENTE SOLUCIÓN INYECTABLE 0,5 ML",,946,Y
2001,J03NI10002456,VACUNA BEYFORTUS 50 MG,,944,Y
2002,J04NI10001569,VACUNA BEYFORTUS 100 MG,,945,Y
2003,J07BG010100156,VACUNA ANTIRRABICA SOLUCION INYECTABLE 2.5 UI/1 vial,,729,Y
2004,2130151,LINEZOLID 600 MG VO,,448,Y
2005,13111237000007,NPT PERIFERICA 1850-1910 ML,,533,Y
2006,13111237000017,NPT CENTRAL 1850-1980 ML,,532,Y
2007,13111237000034,NPT CENTRAL C/EXTRA NITRÓGENO 1450-1650 ML,,532,Y
2008,NTP000001,NUTRICION PARENTERAL TOTAL CICLADA PEDIATRICA,,532,Y
2009,11441113000000,TAUROLIDINA AMP 3ML,,30,Y
2010,13111219100053,ISONIAZIDA/RIFAPENTINA 300MG/300MG,,402,Y
2011,13111221000032,HIERRO CARBOXIMALTOSA 500 MG/10ML ,,365,Y
2012,2141000,APIXABAN 2.5 MG CM,,341,Y
2013,2140443,DASATINIB 70 MG CMR,,211,Y
2014,AMPP2149855,LAMOTRIGINA COMPRIMIDO 100.0 mg (2149855),,425,Y
2015,2130153,Ceftolozano 1000 MG/TAZOBACTAM 500 MG FA,,341,Y
