ID,TablaOrigen,ColumnaOrigen,TablaDestino,ColumnaDestino,Tipo
16926,PA_WaitingList,WL_ProgramFunding_DR,PAC_ProgramFundingSource,,FK
16927,PA_WaitingList,WL_RBCTransport_DR,RBC_AppointTransport,,FK
16928,PA_WaitingList,WL_RBOP_DR,RB_OperatingRoom,,FK
16929,PA_WaitingList,WL_ReasonForChange_DR,PAC_WaitListReasonForChange,,FK
16930,PA_WaitingList,WL_ReasonForList_DR,PAC_WLReasonForList,,FK
16931,PA_WaitingList,WL_ReasonForTransfer_DR,RBC_TransferApptReason,,FK
16932,PA_WaitingList,WL_ReasonLinkUnlink_DR,PAC_UnlinkLinkReason,,FK
16933,PA_WaitingList,WL_RefClinIndicator,PAC_ClinicalIndicator,,FK
16934,PA_WaitingList,WL_RefClinTo_DR,CT_RefClin,,FK
16935,PA_WaitingList,WL_RefCTLOC_DR,CT_Loc,,FK
16936,PA_WaitingList,WL_RefDepHosp_DR,CT_Hospital,,FK
16937,PA_WaitingList,WL_RefDep_DR,CT_Loc,,FK
16938,PA_WaitingList,WL_RefDocInt_DR,CT_CareProv,,FK
16939,PA_WaitingList,WL_RefDocTo_DR,PAC_RefDoctor,,FK
16940,PA_WaitingList,WL_RefDoc_DR,PAC_RefDoctor,,FK
16941,PA_WaitingList,WL_ReferralFrom_DR,CT_HealthCareArea,,FK
16942,PA_WaitingList,WL_ReferralPeriod_DR,PAC_ReferralPeriod,,FK
16943,PA_WaitingList,WL_ReferralPriority_DR,PAC_ReferralPriority,,FK
16944,PA_WaitingList,WL_ReferralReason_DR,PAC_ReferralReason,,FK
16945,PA_WaitingList,WL_ReferralType_DR,PAC_ReferralType,,FK
16946,PA_WaitingList,WL_RefHospTo_DR,CT_RefClin,,FK
16947,PA_WaitingList,WL_RefHosp_DR,CT_RefClin,,FK
16948,PA_WaitingList,WL_RefOrg_DR,PAC_NonGovOrg,,FK
16949,PA_WaitingList,WL_RefReceiptMethod_DR,PAC_RefReceiptMethod,,FK
16950,PA_WaitingList,WL_RefStatusReason_DR,PAC_RefStatusReason,,FK
16951,PA_WaitingList,WL_Resource_DR,RB_Resource,,FK
16952,PA_WaitingList,WL_ResponsibleUnit_DR,CT_ResponsibleUnit,,FK
16953,PA_WaitingList,WL_SecondAuxilInsurType_DR,ARC_AuxilInsurType,,FK
16954,PA_WaitingList,WL_SecondInsType_DR,ARC_InsuranceType,,FK
16955,PA_WaitingList,WL_ServiceGroup_DR,RBC_ServiceGroup,,FK
16956,PA_WaitingList,WL_ServiceSet_DR,RBC_ServiceSet,,FK
16957,PA_WaitingList,WL_Service_DR,RBC_Services,,FK
16958,PA_WaitingList,WL_SnomedTerms_DR,PAC_SnomedTerms,,FK
16959,PA_WaitingList,WL_SourceAttend_DR,PAC_SourceOfAttendance,,FK
16960,PA_WaitingList,WL_SourceOfAddit_DR,PAC_SourceOfAddition,,FK
16961,PA_WaitingList,WL_SourceRefQualif_DR,PAC_SourceRefQualifier,,FK
16962,PA_WaitingList,WL_SpecialProject_DR,PAC_SpecialProject,,FK
16963,PA_WaitingList,WL_StandbyStatus_DR,PAC_StandbyStatus,,FK
16964,PA_WaitingList,WL_StateProc_DR,PAC_StatePPP,,FK
16965,PA_WaitingList,WL_SurgeonAssist_DR,CT_CareProv,,FK
16966,PA_WaitingList,WL_Surgeon_DR,CT_CareProv,,FK
16967,PA_WaitingList,WL_TransDest_DR,PAC_TransferDestination,,FK
16968,PA_WaitingList,WL_TransSource_DR,PAC_TransferDestination,,FK
16969,PA_WaitingList,WL_TriageClinIndicator,PAC_ClinicalIndicator,,FK
16970,PA_WaitingList,WL_TriageConsultant_DR,CT_CareProv,,FK
16971,PA_WaitingList,WL_TriageOutcome_DR,PAC_WLTriageOutcome,,FK
16972,PA_WaitingList,WL_Trust_DR,PAC_Trust,,FK
16973,PA_WaitingList,WL_TypeOfProcedure_DR,PAC_TypeOfProcedure,,FK
16974,PA_WaitingList,WL_UpdateUserHospital_DR,CT_Hospital,,FK
16975,PA_WaitingList,WL_UpdateUser_DR,SS_User,,FK
16976,PA_WaitingList,WL_User_DR,SS_User,,FK
16977,PA_WaitingList,WL_WaitingTimeStandard_DR,PAC_WaitingTimeStandard,,FK
16978,PA_WaitingList,WL_WaitListPrior_DR,PAC_WaitingListPriority,,FK
16979,PA_WaitingList,WL_WaitListStatus_DR,PAC_WaitingListStatus,,FK
16980,PA_WaitingList,WL_WaitListType_DR,PAC_WaitingListType,,FK
16981,PA_WaitingList,WL_WaitList_DR,PA_WaitingList,,FK
16982,PA_WaitingListAdditDiag,ADIAG_ICD_DR,MRC_ICDDx,,FK
16983,PA_WaitingListAdditDiag,ADIAG_ParRef,PA_WaitingList,,ParRef
16984,PA_WaitingListAdm,ADM_AdmissionCateg_DR,PAC_AdmCategory,,FK
16985,PA_WaitingListAdm,ADM_AdmissionPoint_DR,PAC_AdmissionPoint,,FK
16986,PA_WaitingListAdm,ADM_AdmPointLoc_DR,CT_Loc,,FK
16987,PA_WaitingListAdm,ADM_AuthoriseUser_DR,SS_User,,FK
16988,PA_WaitingListAdm,ADM_BookSystem_DR,PAC_ApptBookingSystem,,FK
16989,PA_WaitingListAdm,ADM_CancelReason_DR,PAC_WLReasonNotAvail,,FK
16990,PA_WaitingListAdm,ADM_IntendedWard_DR,PAC_Ward,,FK
16991,PA_WaitingListAdm,ADM_PAADM_DR,PA_Adm,,FK
16992,PA_WaitingListAdm,ADM_PAADM_DR,PA_Adm,,FK
16993,PA_WaitingListAdm,ADM_PAADM_DR,PA_Adm,,FK
16994,PA_WaitingListAdm,ADM_PAADM_DR,PA_Adm,,FK
16995,PA_WaitingListAdm,ADM_ParentWard_DR,PAC_Ward,,FK
16996,PA_WaitingListAdm,ADM_ParRef,OEC_Route,,ParRef
16997,PA_WaitingListAdm,ADM_ParRef,PA_CancerReg,,ParRef
16998,PA_WaitingListAdm,ADM_ParRef,PA_WaitingList,,ParRef
16999,PA_WaitingListAdm,ADM_ReasonBookPastTTG_DR,PAC_RefTreatPathReasonBreach,,FK
17000,PA_WaitingListAdm,ADM_ReasonGroup_DR,PAC_WLReasonGroup,,FK
17001,PA_WaitingListAdm,ADM_TheatreType_DR,CT_Loc,,FK
17002,PA_WaitingListAdm,ADM_Transport_DR,RBC_AppointTransport,,FK
17003,PA_WaitingListAdm,ADM_UpdateUserHospital_DR,CT_Hospital,,FK
17004,PA_WaitingListAdm,ADM_UpdateUserHospital_DR,CT_Hospital,,FK
17005,PA_WaitingListAdm,ADM_User_DR,SS_User,,FK
17006,PA_WaitingListApptOffers,APTOF_Outcome_DR,PAC_WLOutcomeOfOffers,,FK
17007,PA_WaitingListApptOffers,APTOF_ParRef,PA_WaitingList,,ParRef
17008,PA_WaitingListApptOffers,APTOF_WLOfferType_DR,PAC_WLTypeOfOffers,,FK
17009,PA_WaitingListGuarDate,GD_ApptReasonForCancel_DR,RBC_ReasonForCancel,,FK
17010,PA_WaitingListGuarDate,GD_ApptReasonForTransfer_DR,RBC_TransferApptReason,,FK
17011,PA_WaitingListGuarDate,GD_ApptReasonNotShow_DR,RBC_ReasonForNotShow,,FK
17012,PA_WaitingListGuarDate,GD_ParRef,PA_WaitingList,,ParRef
17013,PA_WaitingListGuarDate,GD_ReasonGroup_DR,PAC_WLReasonGroup,,FK
17014,PA_WaitingListGuarDate,GD_User_DR,SS_User,,FK
17015,PA_WaitingListGuarDate,GD_WLReasonNotAvail_DR,PAC_WLReasonNotAvail,,FK
17016,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17017,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17018,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17019,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17020,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17021,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17022,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17023,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17024,PA_WaitingListLoc,LOC_CTLOC_DR,CT_Loc,,FK
17025,PA_WaitingListLoc,LOC_ParRef,ARC_AdmixtureRec,,ParRef
17026,PA_WaitingListLoc,LOC_ParRef,ARC_PaymentAgreement,,ParRef
17027,PA_WaitingListLoc,LOC_ParRef,CF_OEConfig,,ParRef
17028,PA_WaitingListLoc,LOC_ParRef,CT_LocationList,,ParRef
17029,PA_WaitingListLoc,LOC_ParRef,CT_Shift,,ParRef
17030,PA_WaitingListLoc,LOC_ParRef,INC_Itm,,ParRef
17031,PA_WaitingListLoc,LOC_ParRef,MRC_ICDDx,,ParRef
17032,PA_WaitingListLoc,LOC_ParRef,PAC_WLTriageOutcome,,ParRef
17033,PA_WaitingListLoc,LOC_ParRef,PA_Adm,,ParRef
17034,PA_WaitingListLoc,LOC_ParRef,PA_DischargeSummary,,ParRef
17035,PA_WaitingListLoc,LOC_ParRef,PA_WaitingList,,ParRef
17036,PA_WaitingListLoc,LOC_ParRef,RBC_OutcomeOfAppoint,,ParRef
17037,PA_WaitingListLoc,LOC_ParRef,RVI_InsCompanyBill,,ParRef
17038,PA_WaitingListNotAvailable,NA_CTPCP_DR,CT_CareProv,,FK
17039,PA_WaitingListNotAvailable,NA_CTPCP_DR,CT_CareProv,,FK
17040,PA_WaitingListNotAvailable,NA_ParRef,PA_WaitingList,,ParRef
17041,PA_WaitingListNotAvailable,NA_ReasonForList_DR,PAC_WLReasonForList,,FK
17042,PA_WaitingListNotAvailable,NA_Reason_DR,PAC_WLReasonNotAvail,,FK
17043,PA_WaitingListNotAvailable,NA_Reason_DR,RBC_ReasonNotAvail,,FK
17044,PA_WaitingListNotAvailable,NA_Reason_DR,RBC_ReasonNotAvail,,FK
17045,PA_WaitingListNotAvailable,NA_SuspensionIndicator_DR,PAC_SuspensionIndicator,,FK
17046,PA_WaitingListNotAvailable,NA_UpdateUserHospital_DR,CT_Hospital,,FK
17047,PA_WaitingListNotAvailable,NA_User_DR,SS_User,,FK
17048,PA_WaitingListNotAvailable,NA_WLType_DR,PAC_WaitingListType,,FK
17049,PA_WaitingListRB,RB_AuxInsType_DR,ARC_AuxilInsurType,,FK
17050,PA_WaitingListRB,RB_CTLOC_DR,CT_Loc,,FK
17051,PA_WaitingListRB,RB_CTLOC_DR,CT_Loc,,FK
17052,PA_WaitingListRB,RB_CTLOC_DR,CT_Loc,,FK
17053,PA_WaitingListRB,RB_InsType_DR,ARC_InsuranceType,,FK
17054,PA_WaitingListRB,RB_ParRef,PA_WaitingList,,ParRef
17055,PA_WaitingListRB,RB_ParRef,SS_Group,,ParRef
17056,PA_WaitingListRB,RB_ParRef,SS_Profile,,ParRef
17057,PA_WaitingListRB,RB_Service_DR,RBC_Services,,FK
17058,PA_WaitingListRB,RB_Service_DR,RBC_Services,,FK
17059,PA_WaitingListRB,RB_Service_DR,RBC_Services,,FK
17060,PA_WaitingListRB,RB_Status_DR,PAC_WaitingListStatus,,FK
17061,PA_WaitingListRB,RB_Type_DR,PAC_WaitingListType,,FK
17062,PA_WaitingListRefDoc,REFD_ParRef,PA_Adm,,ParRef
17063,PA_WaitingListRefDoc,REFD_ParRef,PA_PatMas,,ParRef
17064,PA_WaitingListRefDoc,REFD_ParRef,PA_WaitingList,,ParRef
17065,PA_WaitingListRefDoc,REFD_RefDoc_DR,PAC_RefDoctor,,FK
17066,PA_WaitingListRefDoc,REFD_RefDoc_DR,PAC_RefDoctor,,FK
17067,PA_WaitingListRefDoc,REFD_RefDoc_DR,PAC_RefDoctor,,FK
17068,PA_WaitingListRefDoc,REFD_RefDoc_DR,PAC_RefDoctor,,FK
17069,PA_WaitingListReview,REV_LetterType_DR,PAC_LetterType,,FK
17070,PA_WaitingListReview,REV_ParRef,PA_WaitingList,,ParRef
17071,PA_WaitingListReview,REV_RespondentDR,PAC_WLReviewRespondent,,FK
17072,PA_WaitingListReview,REV_RevOutcome_DR,PAC_WLReviewOutcome,,FK
17073,PA_WaitingListReview,REV_RevStatus_DR,PAC_WLReviewStatus,,FK
17074,PA_WaitingListReview,REV_UpdateUserHospital_DR,CT_Hospital,,FK
17075,PA_WaitingListReview,REV_User_DR,SS_User,,FK
17076,PA_WaitingListReview,REV_User_DR,SS_User,,FK
17077,PA_WaitingListScore,SC_Assessor_DR,CT_CareProv,,FK
17078,PA_WaitingListScore,SC_ClinOverReason_DR,PAC_ClinicalOverrideReason,,FK
17079,PA_WaitingListScore,SC_ParRef,PA_WaitingList,,ParRef
17080,PA_WaitingListScore,SC_ScoringSystemIdentifier_DR,PAC_ScoringSystemIdentifier,,FK
17081,PA_WaitingListSecondaryProc,SP_BodySite_DR,OEC_BodySite,,FK
17082,PA_WaitingListSecondaryProc,SP_Laterality_DR,PAC_Laterality,,FK
17083,PA_WaitingListSecondaryProc,SP_Operation_DR,ORC_Operation,,FK
17084,PA_WaitingListSecondaryProc,SP_ParRef,PA_WaitingList,,ParRef
17085,PA_WaitingListSecondaryProc,SP_Procedure_DR,PAC_StatePPP,,FK
17086,PA_WaitingListSecondaryProc,SP_SurgeonAssist_DR,CT_CareProv,,FK
17087,PA_WaitingListSecondaryProc,SP_Surgeon_DR,CT_CareProv,,FK
17088,PA_WaitingListSecOper,SECOP_Laterality_DR,PAC_Laterality,,FK
17089,PA_WaitingListSecOper,SECOP_Operation_DR,ORC_Operation,,FK
17090,PA_WaitingListSecOper,SECOP_ParRef,PA_WaitingList,,ParRef
17091,PA_WaitingListSecOper,SECOP_StatePPP_DR,PAC_StatePPP,,FK
17092,PA_WaitingListSecOper,SECOP_SurgeonAssist_DR,CT_CareProv,,FK
17093,PA_WaitingListSecOper,SECOP_Surgeon_DR,CT_CareProv,,FK
17094,PA_WaitingListTransaction,TRANS_AccomodationType_DR,PAC_AccomodationType,,FK
17095,PA_WaitingListTransaction,TRANS_AccomodationType_DR,PAC_AccomodationType,,FK
17096,PA_WaitingListTransaction,TRANS_AuthUser_DR,SS_User,,FK
17097,PA_WaitingListTransaction,TRANS_CareProvGroup_DR,CT_CareProvGroup,,FK
17098,PA_WaitingListTransaction,TRANS_Hospital_DR,CT_Hospital,,FK
17099,PA_WaitingListTransaction,TRANS_Hospital_DR,CT_Hospital,,FK
17100,PA_WaitingListTransaction,TRANS_Hospital_DR,CT_Hospital,,FK
17101,PA_WaitingListTransaction,TRANS_ParRef,PAC_Ward,,ParRef
17102,PA_WaitingListTransaction,TRANS_ParRef,PA_Adm,,ParRef
17103,PA_WaitingListTransaction,TRANS_ParRef,PA_WaitingList,,ParRef
17104,PA_WaitingListTransaction,TRANS_ParRef,RB_OperatingRoom,,ParRef
17105,PA_WaitingListTransaction,TRANS_ProgramFunding_DR,PAC_ProgramFundingSource,,FK
17106,PA_WaitingListTransaction,TRANS_ReasonForChange_DR,PAC_WaitListReasonForChange,,FK
17107,PA_WaitingListTransaction,TRANS_ReasonNotAvail_DR,PAC_WLReasonNotAvail,,FK
17108,PA_WaitingListTransaction,TRANS_RefStatusReason_DR,PAC_RefStatusReason,,FK
17109,PA_WaitingListTransaction,TRANS_StatePPP_DR,PAC_StatePPP,,FK
17110,PA_WaitingListTransaction,TRANS_Status_DR,PAC_TransfRequestStatus,,FK
17111,PA_WaitingListTransaction,TRANS_Status_DR,PAC_WaitingListStatus,,FK
17112,PA_WaitingListTransaction,TRANS_Surgeon_DR,CT_CareProv,,FK
17113,PA_WaitingListTransaction,TRANS_User_DR,SS_User,,FK
17114,PA_WaitingListTransaction,TRANS_User_DR,SS_User,,FK
17115,PA_WaitingListTransaction,TRANS_User_DR,SS_User,,FK
17116,PA_WaitingListTransaction,TRANS_WaitListPriority_DR,PAC_WaitingListPriority,,FK
17117,PA_WaitingListTransaction,TRANS_WaitListType_DR,PAC_WaitingListType,,FK
17118,PA_WaitTimeExtServices,EXT_ReceiveSpecialty_DR,CT_Loc,,FK
17119,PA_WaitTimeExtServices,EXT_ReceivingClinician_DR,CT_CareProv,,FK
17120,PA_WaitTimeExtServices,EXT_ReceivingHospital_DR,CT_Hospital,,FK
17121,PA_WaitTimeExtServices,EXT_ReferralFrom_DR,CT_HealthCareArea,,FK
17122,PA_WaitTimeExtServices,EXT_RTTActivityOutcome_DR,RBC_OutcomeOfAppoint,,FK
17123,PA_WaitTimeExtServices,EXT_UserCreated_DR,SS_User,,FK
17124,PA_WaitTimeExtServices,EXT_WaitList_DR,PA_WaitingList,,FK
17125,PHC_AdministrationRoute,ADMR_CreatedUser_DR,SS_User,,FK
17126,PHC_AdministrationRoute,ADMR_CreatedUser_DR,SS_User,,FK
17127,PHC_AdministrationRoute,ADMR_CreatedUser_DR,SS_User,,FK
17128,PHC_AdministrationRoute,ADMR_RouteSystem_DR,PHC_RouteSystem,,FK
17129,PHC_AdministrationRoute,ADMR_UpdatedUser_DR,SS_User,,FK
17130,PHC_AdministrationRoute,ADMR_UpdatedUser_DR,SS_User,,FK
17131,PHC_AdministrationRoute,ADMR_UpdatedUser_DR,SS_User,,FK
17132,PHC_AdminRouteIVtype,IV_CreatedUser_DR,SS_User,,FK
17133,PHC_AdminRouteIVtype,IV_ParRef,PHC_AdministrationRoute,,ParRef
17134,PHC_AdminRouteIVtype,IV_UpdatedUser_DR,SS_User,,FK
17135,PHC_AdminRouteMultiRoute,MR_AdminRoute_DR,PHC_AdministrationRoute,,FK
17136,PHC_AdminRouteMultiRoute,MR_AdminRoute_DR,PHC_AdministrationRoute,,FK
17137,PHC_AdminRouteMultiRoute,MR_CreatedUser_DR,SS_User,,FK
17138,PHC_AdminRouteMultiRoute,MR_CreatedUser_DR,SS_User,,FK
17139,PHC_AdminRouteMultiRoute,MR_CreatedUser_DR,SS_User,,FK
17140,PHC_AdminRouteMultiRoute,MR_CreatedUser_DR,SS_User,,FK
17141,PHC_AdminRouteMultiRoute,MR_ParRef,CT_Loc,,ParRef
17142,PHC_AdminRouteMultiRoute,MR_ParRef,PAC_WaitingListType,,ParRef
17143,PHC_AdminRouteMultiRoute,MR_ParRef,PHC_AdministrationRoute,,ParRef
17144,PHC_AdminRouteMultiRoute,MR_ParRef,PHC_Generic,,ParRef
17145,PHC_AdminRouteMultiRoute,MR_UpdatedUser_DR,SS_User,,FK
17146,PHC_AdminRouteMultiRoute,MR_UpdatedUser_DR,SS_User,,FK
17147,PHC_AdminRouteMultiRoute,MR_UpdatedUser_DR,SS_User,,FK
17148,PHC_AdminRouteMultiRoute,MR_UpdatedUser_DR,SS_User,,FK
17149,PHC_AdmixIngrInstruction,ADINST_CreatedUser_DR,SS_User,,FK
17150,PHC_AdmixIngrInstruction,ADINST_UpdatedUser_DR,SS_User,,FK
17151,PHC_AIFANotes,AIFAN_CreatedUser_DR,SS_User,,FK
17152,PHC_AIFANotes,AIFAN_HTMLDesc,Document,,FK
17153,PHC_AIFANotes,AIFAN_HTMLPlainText,Document,,FK
17154,PHC_AIFANotes,AIFAN_UpdatedUser_DR,SS_User,,FK
17155,PHC_AllergyGroup,ALGR_CreatedUser_DR,SS_User,,FK
17156,PHC_AllergyGroup,ALGR_UpdatedUser_DR,SS_User,,FK
17157,PHC_AllergyGroupXSens,ALGRXS_AlGroup,PHC_AllergyGroup,,FK
17158,PHC_AllergyGroupXSens,ALGRXS_CreatedUser_DR,SS_User,,FK
17159,PHC_AllergyGroupXSens,ALGRXS_ParRef,PHC_AllergyGroup,,ParRef
17160,PHC_AllergyGroupXSens,ALGRXS_UpdatedUser_DR,SS_User,,FK
17161,PHC_AllergyXSens,ALXS_CreatedUser_DR,SS_User,,FK
17162,PHC_AllergyXSens,ALXS_CreatedUser_DR,SS_User,,FK
17163,PHC_AllergyXSens,ALXS_UpdatedUser_DR,SS_User,,FK
17164,PHC_AllergyXSens,ALXS_UpdatedUser_DR,SS_User,,FK
17165,PHC_Cat,PHCC_CreatedUser_DR,SS_User,,FK
17166,PHC_Cat,PHCC_UpdatedUser_DR,SS_User,,FK
17167,PHC_Class,PHCCL_CreatedUser_DR,SS_User,,FK
17168,PHC_Class,PHCCL_UpdatedUser_DR,SS_User,,FK
17169,PHC_CNMStatus,CNMS_CreatedUser_DR,SS_User,,FK
17170,PHC_CNMStatus,CNMS_UpdatedUser_DR,SS_User,,FK
17171,PHC_ControlDrugCat,PHCCDC_CreatedUser_DR,SS_User,,FK
17172,PHC_ControlDrugCat,PHCCDC_UpdatedUser_DR,SS_User,,FK
17173,PHC_DispensingTime,PHCDT_CreatedUser_DR,SS_User,,FK
17174,PHC_DispensingTime,PHCDT_PHCFR_ParRef,PHC_Freq,,ParRef
17175,PHC_DispensingTime,PHCDT_UpdatedUser_DR,SS_User,,FK
17176,PHC_Dosage,PHCDO_CreatedUser_DR,SS_User,,FK
17177,PHC_Dosage,PHCDO_CTUOM_DR,CT_UOM,,FK
17178,PHC_Dosage,PHCDO_UpdatedUser_DR,SS_User,,FK
17179,PHC_DoseCalTemplate,DCT_AdminRoute_DR,PHC_AdministrationRoute,,FK
17180,PHC_DoseCalTemplate,DCT_CreatedUser_DR,SS_User,,FK
17181,PHC_DoseCalTemplate,DCT_CTUOM_DR,CT_UOM,,FK
17182,PHC_DoseCalTemplate,DCT_Generic_DR,PHC_Generic,,FK
17183,PHC_DoseCalTemplate,DCT_UpdatedUser_DR,SS_User,,FK
17184,PHC_DoseCalTemplateDetails,DCTD_CreatedUser_DR,SS_User,,FK
17185,PHC_DoseCalTemplateDetails,DCTD_ParRef,PHC_DoseCalTemplate,,ParRef
17186,PHC_DoseCalTemplateDetails,DCTD_PHCFR_DR,PHC_Freq,,FK
17187,PHC_DoseCalTemplateDetails,DCTD_UpdatedUser_DR,SS_User,,FK
17188,PHC_DrgForm,PHCDF_AdminRoute_DR,PHC_AdministrationRoute,,FK
17189,PHC_DrgForm,PHCDF_CreatedUser_DR,SS_User,,FK
17190,PHC_DrgForm,PHCDF_CTUOM_DR,CT_UOM,,FK
17191,PHC_DrgForm,PHCDF_InPatDuration_DR,PHC_Duration,,FK
17192,PHC_DrgForm,PHCDF_PHCDO_DR,PHC_Dosage,,FK
17193,PHC_DrgForm,PHCDF_PHCDU_DR,PHC_Duration,,FK
17194,PHC_DrgForm,PHCDF_PHCD_ParRef,PHC_DrgMast,,ParRef
17195,PHC_DrgForm,PHCDF_PHCFR_DR,PHC_Freq,,FK
17196,PHC_DrgForm,PHCDF_PHCF_DR,PHC_Form,,FK
17197,PHC_DrgForm,PHCDF_PHCIN_DR,PHC_Instruc,,FK
17198,PHC_DrgForm,PHCDF_PHCPA_DR,PHC_Pack,,FK
17199,PHC_DrgForm,PHCDF_PHCP_DR,PHC_Per,,FK
17200,PHC_DrgForm,PHCDF_PHCS_DR,PHC_Strength,,FK
17201,PHC_DrgForm,PHCDF_Poison_DR,PHC_Poison,,FK
17202,PHC_DrgForm,PHCDF_Route_DR,OEC_Route,,FK
17203,PHC_DrgForm,PHCDF_ScheduleClass_DR,PHC_ScheduledDrugClass,,FK
17204,PHC_DrgForm,PHCDF_UpdatedUser_DR,SS_User,,FK
17205,PHC_DrgForm,PHCDF_UpdateUser,SS_User,,FK
17206,PHC_DrgFormAdminRoute,ADMR_AdminRoute_DR,PHC_AdministrationRoute,,FK
17207,PHC_DrgFormAdminRoute,ADMR_CreatedUser_DR,SS_User,,FK
17208,PHC_DrgFormAdminRoute,ADMR_CreatedUser_DR,SS_User,,FK
17209,PHC_DrgFormAdminRoute,ADMR_CreatedUser_DR,SS_User,,FK
17210,PHC_DrgFormAdminRoute,ADMR_UpdatedUser_DR,SS_User,,FK
17211,PHC_DrgFormAdminRoute,ADMR_UpdatedUser_DR,SS_User,,FK
17212,PHC_DrgFormAdminRoute,ADMR_UpdatedUser_DR,SS_User,,FK
17213,PHC_DrgFormAIFA,AIFA_AIFA_DR,PHC_AIFANotes,,FK
17214,PHC_DrgFormAIFA,AIFA_CreatedUser_DR,SS_User,,FK
17215,PHC_DrgFormAIFA,AIFA_HCA_DR,CT_HealthCareArea,,FK
17216,PHC_DrgFormAIFA,AIFA_HCR_DR,CT_HealthCareRegion,,FK
17217,PHC_DrgFormAIFA,AIFA_UpdatedUser_DR,SS_User,,FK
17218,PHC_DrgFormDefDose,DEFDOSE_CreatedUser_DR,SS_User,,FK
17219,PHC_DrgFormDefDose,DEFDOSE_CreatedUser_DR,SS_User,,FK
17220,PHC_DrgFormDefDose,DEFDOSE_CTUOM_DR,CT_UOM,,FK
17221,PHC_DrgFormDefDose,DEFDOSE_CTUOM_DR,CT_UOM,,FK
17222,PHC_DrgFormDefDose,DEFDOSE_DefDuration_DR,PHC_Duration,,FK
17223,PHC_DrgFormDefDose,DEFDOSE_DefDuration_DR,PHC_Duration,,FK
17224,PHC_DrgFormDefDose,DEFDOSE_DefFreq_DR,PHC_Freq,,FK
17225,PHC_DrgFormDefDose,DEFDOSE_DefFreq_DR,PHC_Freq,,FK
17226,PHC_DrgFormDefDose,DEFDOSE_UpdatedUser_DR,SS_User,,FK
17227,PHC_DrgFormDefDose,DEFDOSE_UpdatedUser_DR,SS_User,,FK
17228,PHC_DrgFormDispensing,DISP_CreatedUser_DR,SS_User,,FK
17229,PHC_DrgFormDispensing,DISP_CreatedUser_DR,SS_User,,FK
17230,PHC_DrgFormDispensing,DISP_Location_DR,CT_Loc,,FK
17231,PHC_DrgFormDispensing,DISP_Location_DR,CT_Loc,,FK
17232,PHC_DrgFormDispensing,DISP_UOM_DR,CT_UOM,,FK
17233,PHC_DrgFormDispensing,DISP_UOM_DR,CT_UOM,,FK
17234,PHC_DrgFormDispensing,DISP_UpdatedUser_DR,SS_User,,FK
17235,PHC_DrgFormDispensing,DISP_UpdatedUser_DR,SS_User,,FK
17236,PHC_DrgFormEquivGrp,EQGRP_CreatedUser_DR,SS_User,,FK
17237,PHC_DrgFormEquivGrp,EQGRP_CreatedUser_DR,SS_User,,FK
17238,PHC_DrgFormEquivGrp,EQGRP_EquivGroup_DR,PHC_EquivalenceGroup,,FK
17239,PHC_DrgFormEquivGrp,EQGRP_HCA_DR,CT_HealthCareArea,,FK
17240,PHC_DrgFormEquivGrp,EQGRP_HCR_DR,CT_HealthCareRegion,,FK
17241,PHC_DrgFormEquivGrp,EQGRP_UpdatedUser_DR,SS_User,,FK
17242,PHC_DrgFormEquivGrp,EQGRP_UpdatedUser_DR,SS_User,,FK
17243,PHC_DrgFormForms,FRM_CreatedUser_DR,SS_User,,FK
17244,PHC_DrgFormForms,FRM_UpdatedUser_DR,SS_User,,FK
17245,PHC_DrgFormInstructions,INSTRUCT_CreatedUser_DR,SS_User,,FK
17246,PHC_DrgFormInstructions,INSTRUCT_PHCInstruc_DR,PHC_Instruc,,FK
17247,PHC_DrgFormInstructions,INSTRUCT_UpdatedUser_DR,SS_User,,FK
17248,PHC_DrgFormPack,PACK_CreatedUser_DR,SS_User,,FK
17249,PHC_DrgFormPack,PACK_CreatedUser_DR,SS_User,,FK
17250,PHC_DrgFormPack,PACK_CreatedUser_DR,SS_User,,FK
17251,PHC_DrgFormPack,PACK_PHCPA_DR,PHC_Pack,,FK
17252,PHC_DrgFormPack,PACK_Poison_DR,PHC_Poison,,FK
17253,PHC_DrgFormPack,PACK_UpdatedUser_DR,SS_User,,FK
17254,PHC_DrgFormPack,PACK_UpdatedUser_DR,SS_User,,FK
17255,PHC_DrgFormPack,PACK_UpdatedUser_DR,SS_User,,FK
17256,PHC_DrgFormPackDispensing,DISP_CreatedUser_DR,SS_User,,FK
17257,PHC_DrgFormPackDispensing,DISP_CreatedUser_DR,SS_User,,FK
17258,PHC_DrgFormPackDispensing,DISP_Location_DR,CT_Loc,,FK
17259,PHC_DrgFormPackDispensing,DISP_Location_DR,CT_Loc,,FK
